RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20
63483,2990,14226,Zip,NY,NY,Town Of Amherst,Buffalo-Cheektowaga-Niagara Falls,Erie County,90669,90526,90328,89990,89674,89532,89585,89715,89793,89771,89703,89622,89140,88764,88468,88578,88680,88581,88209,87589,87051,86629,86414,86272,86964,87430,87896,87600,87379,87243,87136,87351,87555,87987,88216,88343,87956,87751,87693,88073,88313,88340,88544,88701,89040,89039,89190,89550,90073,90826,91559,92421,92875,93209,93190,93306,93446,94057,94525,94942,94879,94882,95161,95778,97063,98641,100444,101877,102765,103080,103464,103818,104932,105887,105981,105461,104786,104060,103228,102415,102485,102997,103589,104058,104044,103789,104242,104946,105496,106238,107604,109290,110225,110502,110672,111363,112242,113414,113937,114335,114792,115159,115050,114975,115347,116143,116949,117288,117802,118104,118789,119375,120085,120676,121382,121798,122131,122541,122915,123339,123366,123679,124073,124717,125080,125529,125860,126481,127005,127558,128034,128630,129146,129531,129387,129204,129223,129618,130065,130262,130445,130780,131254,131503,131820,131909,132481,133000,133564,133674,133643,133802,134115,133975,133633,133357,133730,134143,134497,134540,134582,134459,134474,134519,134514,134900,135237,135570,134834,134648,134612,135379,135871,136790,137343,137404,137106,136710,136933,137376,138373,138688,138478,137617,136823,135754,135006,134732,134949,134978,134581,133730,133196,132765,133059,133222,133608,133764,134161,134438,134618,134825,134973,135595,135825,136310,136453,136887,137418,138289,139012,139619,140155,140956,141924,142729,143574,144192,144615,144875,144751,144648,144498,144777,144958,144787,144565,144405,144526,144700,145019,145838,146682,147378,147983,148327,149001,149502,150012,150276,150562,151014,151601,151833,152392,153338,154269,154997,155305,156180,157057,158181,159005,160120,161403,162935,164509,165423,166224,166957,168065,169397,171176,173283,174980,176056,176321,176718,176750,177803,179180,180841,181868,182359,182023,181144,180882,181260,182777,183841,185856,187297,188350,188450,188387,188563,189276,190505,191746,192856,193600,194799,195628,196743,198246,200606,203595,206864
63431,3234,14127,Zip,NY,NY,Town of Orchard Park,Buffalo-Cheektowaga-Niagara Falls,Erie County,144711,144901,145042,145260,145408,145571,145849,146313,146639,146989,147022,147185,146623,146221,145735,145871,145799,145594,145237,144584,144276,143981,144383,144456,145702,146500,147502,147456,147726,148120,148193,148659,148793,149211,148974,149078,148773,148758,148486,148839,149519,150202,151567,151882,152309,151787,151834,151723,151650,151847,152721,153469,152902,151666,150144,150024,149972,150473,150553,150432,150383,150475,150512,150156,150267,151106,151831,151874,151686,152150,153242,154801,155936,156529,156307,157019,158119,159324,160261,161071,161990,162365,162939,163203,163602,164043,165082,166198,166954,167471,168043,169745,171597,173023,172789,172911,173490,174745,175689,176000,176308,176276,176496,175638,175310,176205,178656,180890,182393,183371,184476,186185,188256,190753,192761,195020,196215,196501,195761,195086,194785,194811,194960,194515,193881,193320,193850,194342,195343,196206,197569,198718,199653,200312,200356,200308,200362,200778,200908,201040,200985,201388,201746,202059,202447,202500,203353,204406,205467,205904,205861,206284,206688,206209,205359,204781,205109,205608,205700,205396,205192,204580,204267,203794,203869,204797,205512,205838,204826,204471,204493,205243,205560,206617,207243,207112,205817,204374,203985,204323,205379,205586,205337,204598,204046,203081,202233,201902,202581,203329,203662,203089,202404,202009,202048,201994,202078,202152,202860,203411,203797,203621,203409,203816,204144,204699,205079,205952,206981,208269,209253,210037,210819,212454,214223,215761,217099,218241,219273,219961,220082,220264,220053,220557,220702,220261,219579,219153,219207,219280,219160,219539,220312,221066,222053,222875,224103,225175,226174,226601,226956,227269,227929,227921,227858,228328,229097,229603,229438,229728,230137,231248,232294,233883,235532,237947,240693,242273,243064,243614,245015,246696,248746,251016,252722,253795,254273,254961,255018,255607,256593,258288,259948,260770,260596,260019,260677,262180,264561,265712,268183,270075,271763,271742,271405,271221,271736,272255,272777,272998,273040,274072,274612,275845,277468,280390,283712,287610
63383,4231,14043,Zip,NY,NY,Depew,Buffalo-Cheektowaga-Niagara Falls,Erie County,99614,99337,99181,98844,98569,98196,97739,97409,97199,97276,97378,97466,97116,96742,96379,96305,96261,96316,96432,96433,96331,96077,95754,95468,95891,96443,96958,96847,96704,96504,96291,96115,96068,95938,95952,95957,95761,95663,95417,95556,95461,95852,96749,97587,98031,97962,97847,97927,98097,98340,98856,99437,100052,99774,98705,97423,96843,96704,96825,96590,96576,96525,96528,96288,96018,95892,95854,96283,96324,96928,97045,97638,97586,97681,97467,97578,97781,98476,98928,99165,99147,99131,99302,99288,99468,99232,99438,99742,100442,100859,101947,103044,104368,105051,105572,106211,106896,107880,108328,108486,108494,108802,108992,109070,108925,108752,108859,108887,109222,109647,110463,111411,112071,112313,112317,112611,113426,114539,115314,115966,116302,116568,116612,116537,116244,116246,116587,116942,116990,116905,117155,117439,117673,117786,117706,117563,117853,118366,118836,118997,119008,119096,119015,119012,119157,119112,119276,119492,119857,119827,119477,119103,119064,118875,118838,118778,119003,119261,119416,119498,119404,119311,119353,119685,119888,120534,120769,120953,120178,120160,120406,121053,121133,121402,121551,121409,120951,120123,119965,119896,120635,120483,119954,119011,118492,117795,117144,116774,116986,117272,117092,116523,115971,115681,115938,116073,116341,116556,117080,117502,117556,117393,117328,117627,117763,117984,118081,118466,118986,119493,119905,119918,120015,120312,120784,121315,122001,122685,123014,123135,122838,122740,122292,122395,122455,122525,122595,122729,122623,122226,121900,122264,122855,123371,124112,124746,125523,126192,126716,126827,126917,127391,128006,128167,128402,129022,129627,130135,130529,131175,131781,132739,133776,134901,135924,136935,138064,138839,139554,139981,140408,140937,141752,142812,143816,144755,145603,146564,146969,147402,147918,149061,150069,150772,150873,150687,150841,151300,152349,152981,154197,154938,155698,155528,155341,155454,156146,157199,157936,158556,158921,159734,160504,161859,163340,165470,167874,170363
63484,4458,14227,Zip,NY,NY,Cheektowaga,Buffalo-Cheektowaga-Niagara Falls,Erie County,95236,95053,95018,94901,94885,94728,94332,94107,93945,94045,94001,94009,93615,93350,92956,92836,92553,92450,92550,92286,92003,91557,91403,91181,91717,92179,92651,92542,92447,92356,92305,92719,93023,93164,93096,93064,92716,92358,92087,92092,92259,92465,93221,93418,93734,93730,93946,94168,94238,94637,95055,95692,95916,95941,94631,93600,92531,92391,92182,91922,91933,91803,91684,91324,91300,91499,92169,92829,93524,94221,94871,95580,95850,95990,95980,96295,96509,96558,96433,96349,96350,96264,96199,96021,96039,96164,96723,97296,97802,98255,99305,100325,101318,101796,102298,103038,103724,104617,104992,105122,105317,105932,106684,107684,108477,109350,110039,110531,110822,110890,110964,111324,111750,111927,111496,110745,110169,109870,109540,109422,109807,110359,111233,111589,111703,111494,111666,112159,112750,113142,113636,113908,113970,113850,113358,113139,112993,113681,114383,115023,115317,115727,116099,116487,116741,116691,116959,117208,117815,117642,117196,116635,116401,115989,115654,115403,115619,116102,116493,116767,116850,116905,117010,117157,117420,118093,118525,118882,118358,118312,118283,118710,118841,119483,119953,120015,119496,118955,119133,119406,120123,119949,119473,118507,117919,117066,116576,116465,117053,117214,116893,116226,115778,115802,116389,116998,117289,117389,117638,117932,117789,117469,117073,117175,117231,117417,117454,117759,118435,119222,119700,119826,119864,120390,121130,121859,122688,123157,123395,123253,122846,122522,121924,121780,121940,122241,122507,122524,122230,121940,121710,122258,122998,123690,124704,125664,126682,127160,127508,127699,128006,128563,129261,129489,129660,130218,130848,131335,131383,131964,132633,133919,134892,136059,136835,137804,138824,139611,140211,140471,141225,141826,142571,143019,143836,144563,145538,146410,146933,147407,148086,149317,150231,150920,151115,151275,151695,152480,153696,154606,155912,156968,157648,157788,157600,157916,158579,159625,160338,160869,161154,161866,162594,163738,165269,167174,169572,171886
63474,4746,14217,Zip,NY,NY,Tonawanda,Buffalo-Cheektowaga-Niagara Falls,Erie County,87922,87965,88050,88285,88469,88431,87947,87500,87286,87302,87229,87112,86769,86458,86057,85758,85476,85222,85259,85070,84678,84039,83636,83360,83678,83896,84076,83700,83376,83218,83396,83941,84395,84896,84976,85023,84576,84313,84044,84139,84159,84829,85686,86240,86465,86256,86528,86613,86748,86763,87109,87347,87578,86697,85552,84408,83941,83883,83733,83308,82657,82114,81524,81374,81053,81365,80913,80487,79687,79617,79412,80184,81231,82132,82186,81590,81829,81368,81482,80884,81185,80900,81145,80554,80021,79614,80487,81781,82096,82530,83402,86052,88049,89760,90066,90494,90643,90989,90875,90570,90571,91044,91372,90218,88764,87209,87072,87400,88164,88716,88229,87646,87161,86718,86068,85830,86201,87220,87931,88543,88852,89148,90750,92799,94754,96196,97554,99081,100234,100863,101340,101577,101917,102360,102171,101719,101334,101848,102406,102682,102683,103171,103765,104388,104838,104925,105160,105302,105604,105520,105704,106026,106576,106627,106466,106220,106382,106846,107535,108068,108495,108472,108443,108663,109319,110057,110638,111029,110805,110797,110774,111197,111447,112130,112578,112548,111803,111032,110804,111046,111597,111509,110911,110252,109656,108938,107956,107255,106904,107057,106785,106237,105500,105257,105282,105030,104966,105246,105990,106707,107323,107551,107903,108489,109199,109901,110752,111946,113220,113883,114408,114510,114908,115424,116164,116809,117509,118103,118420,118466,118069,118110,118244,118887,119336,119301,119306,119168,119450,119540,119566,119760,120366,121052,121462,121718,121880,122445,122852,123271,123585,124106,124951,125302,125388,125359,125705,126133,126937,127884,128862,129933,130978,132203,133068,134298,135743,137418,138692,139838,140651,141566,142438,143491,143358,143183,143463,144856,146251,147511,148942,150368,151300,151909,152181,152707,153928,155449,157080,157920,159131,159820,160458,160095,159818,159412,159644,159773,160234,160548,160797,161245,161597,162599,163858,166156,168971,172329
63480,4923,14223,Zip,NY,NY,Tonawanda,Buffalo-Cheektowaga-Niagara Falls,Erie County,83973,83843,83807,83763,83736,83681,83575,83586,83593,83612,83581,83595,83154,82864,82498,82442,82237,82112,81972,81631,81197,80943,80894,80850,81472,81916,82346,82096,81988,81731,81569,81541,81745,81786,81607,81397,81089,80845,80685,80804,81032,81434,82025,82520,82897,82803,82736,82548,82370,82586,82965,83464,83622,83588,82780,81981,81176,81687,82351,83035,83267,83275,83309,83474,83442,83491,83843,84314,84708,84404,84198,84134,84291,84420,84420,84302,84538,84618,84725,84725,84976,85322,85523,85674,85996,86313,86744,87141,87616,88211,89502,91457,93035,94025,94282,94862,95417,95978,96248,96404,96489,96769,96414,95244,94364,93880,94354,94464,94542,94814,95245,96117,96844,97316,97714,98355,99073,100146,100937,101880,102668,103301,103872,103991,104340,104960,105932,106701,107239,107396,107637,107711,107878,108139,108114,108061,107864,108002,108138,108644,109115,109894,110496,111170,111756,111910,112466,113200,114137,114523,114653,114611,114629,114332,114008,113789,113879,114254,114688,114948,115109,114929,114894,115091,115728,116479,116991,117188,116809,116848,116713,117151,117299,118166,118638,118750,118170,117443,117382,117525,118241,118092,117916,117240,116659,115621,114711,114044,113656,113576,113133,112703,112095,111926,112062,111938,112091,112244,112925,113378,113799,114096,114417,114966,115310,115813,116101,116792,117677,118611,119247,119659,120310,120944,121626,122052,122709,123201,123422,123486,123061,123034,122981,123292,123296,123046,123007,122915,123095,123274,123794,124569,125374,125685,125971,126319,126789,127261,127707,128292,128633,128811,128961,128955,129034,129510,129912,130430,131074,132213,133103,133929,134829,136137,137205,138405,139866,141299,142552,143276,143939,144615,145492,146589,146880,147067,147506,148359,148877,149298,150228,151395,152113,152590,152908,153130,153771,154667,156101,157052,158422,159482,160422,160803,160776,160470,160350,160736,161448,162061,162380,163094,163847,165132,166553,168674,171658,175310
63473,5090,14216,Zip,NY,NY,Buffalo,Buffalo-Cheektowaga-Niagara Falls,Erie County,89907,89663,89300,88784,88367,88250,88004,87891,87688,87585,87562,87530,87277,86971,86879,86781,86464,85734,85362,84919,84619,84257,83835,83495,83612,83735,83926,84055,84381,84746,84737,84585,84429,84304,84178,83991,83434,83066,82501,82028,81534,81238,81341,81487,81733,81706,81711,81783,82251,82703,83313,83843,84213,84208,83555,83205,82657,82950,83401,83656,83252,83066,82734,82851,82401,83005,83969,84753,85774,86007,86191,86506,87222,87927,88717,89234,90921,91070,90811,90244,89951,90569,91241,91653,92236,92334,93143,93447,93001,93226,94390,96676,98200,98691,98374,98558,98720,99355,99399,99260,99668,100267,100977,99796,98795,97957,98764,99165,99645,99577,99635,100585,100814,100593,99320,99455,100588,102531,103333,104381,104848,105952,106590,107248,108598,110549,112740,114585,115253,115095,114855,114733,115189,115459,115606,115405,115007,115154,115500,115592,115700,116499,117731,118733,119380,119813,120832,121830,122872,122908,122796,123128,124040,124225,124042,123666,123900,124343,124680,124903,124923,124835,125116,125402,125799,126301,126693,127290,126970,126883,126716,127005,127275,127896,128133,127870,127037,126764,127065,127489,128274,128333,128386,128147,127979,127504,127166,127199,127349,126885,126185,125402,124848,124721,124914,124865,124772,124994,125445,125887,126460,127176,127780,128589,129184,130041,130562,131478,132531,133582,134519,135149,135805,136767,137773,138588,139847,141105,142550,143342,143504,143710,143937,144884,145589,146150,147000,147904,148420,148467,148523,149414,151204,152461,153851,154595,156127,156976,157965,158495,159350,160049,160545,160666,160717,161686,162782,164073,164784,166002,166694,168117,170117,172896,175574,178065,180465,182456,183567,184480,185688,187643,190250,192709,192881,192541,192314,193734,195018,196358,198499,200745,202178,202703,202120,201788,202211,203325,205228,206353,207887,208768,208880,208775,208131,208149,208470,209247,210485,211381,211805,212288,212782,214049,215932,218206,221529,224899
63485,5141,14228,Zip,NY,NY,Town Of Amherst,Buffalo-Cheektowaga-Niagara Falls,Erie County,117355,117317,117282,117112,116809,116559,116254,116161,115940,115895,115888,116060,115690,115356,114702,114740,114757,115005,115015,114679,114528,114446,114490,114165,114711,115113,116005,115887,116047,115680,115661,115866,116290,116486,116485,116574,116572,116331,116065,116037,116340,116772,117870,118860,119357,119227,118982,119285,119313,120364,121226,122532,122589,122798,121577,120262,119300,119579,120244,120559,120663,120449,120186,119872,120426,120767,121455,122504,123625,124736,125897,127058,128337,128940,129550,130085,130611,131486,132529,133087,133495,133301,132807,131952,131568,131686,132352,132928,133397,133565,133983,134548,135068,135658,136539,138044,138921,139946,140275,140701,140863,141240,141873,142959,144250,145423,146273,146875,147750,148347,149121,150178,151493,152840,153504,153902,153989,154240,154496,154689,154858,155189,155571,155447,155421,155112,155288,155261,155530,155881,156155,156720,157102,157435,157287,157383,157590,158339,158982,159616,159872,160275,160879,161306,161598,161520,161934,162351,162559,162289,161733,161456,161308,160728,159983,159351,159678,160315,160961,161119,161240,161111,161302,161691,162702,163889,164828,165134,164510,164426,164540,165397,166059,167382,168215,168301,167350,166611,166724,167396,168420,168501,168103,167318,166746,165917,165444,165317,165809,166168,166025,165570,165064,165030,165427,165622,165920,165976,166422,166765,167083,167103,167091,167387,167487,167655,167792,168328,168960,169430,169495,169612,169905,170753,171790,172721,173694,174438,174938,175251,175070,175434,175815,176660,177026,176762,176442,176250,176523,176645,176676,176973,177647,178190,178996,179661,180751,181827,182652,182972,182972,183075,183546,183666,184031,184730,185268,185346,185094,185451,186111,187226,188410,190168,192028,194204,196238,197537,198292,199092,199981,201128,202240,203860,205109,206123,206336,206705,206456,207303,208668,210524,211686,212088,212011,211846,212407,213254,214877,215782,217551,218607,219472,219237,218829,218888,219613,220475,221096,221651,222193,223421,224583,226161,228016,230760,234294,238120
63477,5188,14220,Zip,NY,NY,Buffalo,Buffalo-Cheektowaga-Niagara Falls,Erie County,63464,63558,63618,63715,63779,63778,63690,63698,63782,63950,64067,64133,64031,63763,63463,63323,63246,63281,63262,63112,62843,62550,62196,61807,61732,61870,62014,61968,61803,61646,61497,61301,61037,60755,60701,60813,60685,60487,60374,60276,60300,60083,60443,60822,61411,61571,61686,61675,61805,62065,62224,62205,61844,61458,60571,59839,58829,58445,57639,57170,56750,56338,55857,55569,55956,56860,57830,58490,59308,59878,60789,61198,60913,60504,60375,60986,61024,60332,58819,57322,56269,55760,55818,56128,57063,57924,58786,58774,58692,58825,60243,62166,63540,64018,63537,63337,62960,62970,62608,62610,62869,63076,62869,62029,61627,61367,61545,61251,61373,61635,62189,62497,62278,62454,62279,62994,63312,64363,65538,67208,68475,69071,69467,69886,71050,72149,73675,74584,75438,75878,75998,75849,75594,75738,75778,76047,75966,76080,75962,75936,75933,76111,76312,76587,76792,76826,77172,77429,77882,77822,77835,77851,78018,77759,77688,77561,78039,78344,78680,78748,78968,79007,79227,79442,80017,80851,81353,81680,81326,81591,81686,82415,82752,83667,83963,84087,83653,83141,82966,82927,83359,83327,83271,82701,82086,81165,80697,80423,80485,80554,80606,80590,80254,79923,79769,79577,79621,79649,80027,80324,80448,80410,80421,80663,80981,81432,81800,82506,83378,84227,84850,85125,85606,86071,86396,86555,86898,87305,87607,87772,87508,87406,86986,87301,87416,88039,88474,89127,89404,89775,90158,90737,91698,92429,93488,94221,95236,95782,96759,97185,98032,98539,99392,99748,99744,100286,100929,101811,102549,103217,103629,104592,105949,107727,109069,110953,113018,114902,116213,117154,117933,119375,120875,122346,122849,123342,124057,124821,125852,126783,128029,129309,130601,131678,132196,132596,133195,134152,135724,137209,139079,140498,141698,142372,142754,143125,143995,145114,146567,147701,148413,149178,149587,150580,151851,153740,156034,158424
63464,5501,14207,Zip,NY,NY,Buffalo,Buffalo-Cheektowaga-Niagara Falls,Erie County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46228,45853,45666,45699,45875,46126,46210,46330,46481,46674,47286,48022,48628,49405,50212,50589,50849,51069,51605,52052,52483,53096,53033,52948,52614,52594,52600,52540,52346,52010,51816,51855,51887,51522,51279,50918,51267,51332,51255,51160,51329,51819,51887,51722,51606,51709,51802,51602,51424,51146,51294,51494,51892,51877,51869,51701,51563,51150,51100,51420,51554,51486,51189,50774,50398,50032,49762,49390,48851,48655,48401,48319,48056,48166,47817,47698,47042,46725,46751,47306,48021,48533,48814,48704,48932,49100,49824,50179,50624,50676,50207,49911,49994,50338,50296,50395,50376,50729,51150,51669,52439,53293,54640,55650,56195,56459,57041,57798,58503,58347,57768,57306,57392,57945,58169,57654,57177,57133,57605,57709,57739,58124,58939,59688,59843,59408,59088,59475,59938,60028,59806,59800,60138,60869,61429,61907,62299,62899,63551,64422,65590,66876,67861,68883,69623,70116,70428,71036,71598,72532,73455,74136,74152,74143,74589,75423,76059,76844,77840,78821,80329,81642,83252,84092,85488,86412,88137,88991,90455,90902,91141,91702,91897,91870,91068,91218,91582,92429,92610,93412,94077,95701,97640,99476,101579,104182
63404,5862,14072,Zip,NY,NY,Town Of Grand Island,Buffalo-Cheektowaga-Niagara Falls,Erie County,135978,135740,135575,135057,134616,134169,133942,133739,133588,133713,133866,134061,133366,132870,131984,132102,132085,132265,131977,131463,131164,130644,130299,130086,131373,132442,133829,133854,134001,133798,133799,134195,134309,134271,133910,133675,133291,132900,132902,133184,133437,133816,134699,135856,136874,138039,139471,140054,139583,139530,138999,139352,139333,139845,139853,138550,137558,136416,135326,134483,135141,136289,138200,138437,137983,135907,134424,134436,135258,135805,136551,138453,138872,137974,135996,136476,138652,141839,143936,145269,145649,146580,147429,147342,147942,148975,150512,150694,150247,150456,150696,150626,150455,150874,151382,152239,152751,153648,153982,154008,153846,153619,154564,156473,158876,160083,160839,161018,161804,161995,162609,163314,164249,164900,165029,164341,162905,162338,161994,162283,162077,162778,163960,165788,167166,168193,168537,169213,170658,172467,174121,175500,176405,176924,176334,175433,174841,174929,176081,177253,178182,178014,177962,177756,178182,178193,179210,180242,181490,182144,182015,182020,181777,181754,181764,181947,182650,183318,183735,183727,183412,182883,182484,182317,182865,183849,184273,184362,183425,183461,183638,184403,184983,185835,186913,186996,186402,185536,185778,186369,187508,187582,187278,186309,185524,184813,183972,183909,184117,184412,184108,183441,182627,182145,182058,182247,182263,182160,182282,182356,182070,181675,181034,181083,181302,182053,182873,183891,185344,186599,187800,188447,189661,190899,192747,194207,195640,196374,196513,196271,195594,195563,195505,195971,196012,195806,195689,195584,195823,196064,196313,197071,198151,198971,199909,200838,202283,203897,205141,205977,206054,206099,206620,207079,207577,208500,209339,210028,210052,210418,210971,212145,213382,215146,216559,218079,219511,220647,221224,221746,222461,223292,224093,224862,225916,226836,228141,229452,230372,230887,232057,233605,235483,236576,236693,236350,236455,237236,238770,239786,242167,244025,245688,246025,245817,245854,246671,248127,249534,250537,251041,252210,252811,254370,256160,259100,262576,266544
